C:\Users\manuh\Documents\sterner lab\AuthorDisambiguation\r_table\results\mesh\riviortoital\input.txt
42872904|*Diospyros|C0330444|179898|MH|RtM via: Diospyros;RtM via: Diospyros lotus;RtM via: Diospyros virginiana;Forced Leaf Node Lookup:diospyros lotus;Forced Leaf Node Lookup:persimmons;checkForceMH Boosted|TI|MM;RC|99^9^0;110^15^0
42872523|*Organization|C0029246|1578|ET|Entry Term Replacement for "Organizations";RtM via: Organization administrative structures|TI|MM|1990^12^0;1409^12^0
42872523|*Fabaceae|C0023263|600|MH|RtM via: Sulla (plant)|TI|MM|282^5^0
42872524|*Prunus armeniaca|C0949825|102105|MH|RtM via: Apricot;RtM via: Prunus armeniaca;Forced Leaf Node Lookup:apricots;checkForceMH Boosted|TI|MM|696^8^0;493^7^0
42872524|brine|C0054057|21849|NM|RtM via: brine;Forced SCR Leaf Node Lookup:brine|TI|MM|253^5^0
42872524|*Fruit|C0016767|19760|MH|RtM via: Fruit;RtM via: Tinned fruit;Forced Leaf Node Lookup:fruits|TI|MM;RC|982^5^0;596^13^0;603^6^0
42872524|*Soils|C0037592|12703|ET|Entry Term Replacement for "Soil";RtM via: Soil;checkForceMH Boosted;Forced Non-Leaf Node Lookup:soils|TI|MM|798^5^0
42872524|*Salts|C0036140|21848|HM|RtM via: brine|TI|MM|253^5^0
42872524|*Desiccation|C0011682|6882|MH|RtM via: Desiccation|TI|MM|972^6^0
42872524|*Water Supply|C0043062|6582|MH|RtM via: Water Supply;Forced Non-Leaf Node Lookup:water supply|TI|MM|805^12^0
42872524|*Food Hypersensitivity|C0016470|3567|MH|RtM via: apricot extract|TI|MM|493^7^0
42872524|*Attention|C0004268|321|MH|RtM via: Attention;Forced Non-Leaf Node Lookup:attention|TI|MM|731^9^0
42872524|California|C0006754|12|MH|RtM via: California|TI|MM|708^10^0;512^10^0;97^10^0
42872527|*Pollen|C0032385|8565|MH|RtM via: Pollen;Forced Non-Leaf Node Lookup:pollen|TI|MM|771^6^0;623^6^0
42872527|*Fruits|C0016767|3999|ET|Entry Term Replacement for "Fruit";RtM via: Fruit|TI|MM;RC|781^8^0
42872527|*Color|C0009393|2409|MH|RtM via: Color|TI|MM|637^9^0
42872527|*Plant Structures|C2713306|2253|MH|RtM via: Grains|TI|MM|881^6^0;654^6^0
42872530|*Prunus domestica|C0330660|31815|MH|RtM via: Prunus domestica;RtM via: Plum (Dietary);Forced Leaf Node Lookup:plum;checkForceMH Boosted|TI|MM|373^4^0
42872530|*Quince|C1006308|7677|ET|Entry Term Replacement for "Rosaceae";RtM via: Quince (plant);checkForceMH Boosted|TI|MM|382^6^0
42872530|*Food Hypersensitivity|C0016470|2958|MH|RtM via: quince extract|TI|MM|382^6^0
42872530|*Plant Leaves|C0242724|1635|MH|RtM via: Plant Leaves;Forced Non-Leaf Node Lookup:leaves|TI|MM|357^6^0
42872530|*Fruit|C0016767|1602|MH|RtM via: Quince - dietary|TI|MM|382^6^0
42872530|*Tongue|C0040408|546|MH|RtM via: Tongue|TI|MM|294^6^0
42873206|*Prunus persica|C0330659|205463|MH|RtM via: Peach;RtM via: Prunus persica;Forced Leaf Node Lookup:peach trees;checkForceMH Boosted|TI|MM;RC|1190^5^0;644^11^0;117^11^0
42873206|*Malus|C0003625|176084|MH|RtM via: Apple;RtM via: Genus Malus;Forced Leaf Node Lookup:apples;checkForceMH Boosted|TI|MM;RC|1177^5^0
42873206|*Pyrus|C0330663|134933|MH|RtM via: Pear (Dietary);RtM via: Pyrus communis;Forced Leaf Node Lookup:pear;checkForceMH Boosted|TI|MM;RC|1184^4^0
42873206|*Trees|C0040811|111176|MH|RtM via: Trees (plant);RtM via: cherry tree;Forced Leaf Node Lookup:trees;checkForceMH Boosted|TI|MM;RC|928^5^0;496^5^0;1200^12^0;1207^5^0
42873206|*Soil|C0037592|86008|MH|RtM via: Soil;checkForceMH Boosted;Forced Non-Leaf Node Lookup:soil|TI|MM;RC|1027^4^0;799^4^0;571^4^0;858^4^0
42873206|*Medicago sativa|C0002022|70418|MH|RtM via: Alfalfa;Forced Leaf Node Lookup:lucerne;checkForceMH Boosted|TI|MM|478^7^0
42873206|*Grass|C0018210|64042|ET|Entry Term Replacement for "Poaceae";RtM via: Poaceae;checkForceMH Boosted;Forced Non-Leaf Node Lookup:grass|TI|MM|896^5^0
42873206|*Water|C0043047|51763|MH|RtM via: Water;checkForceMH Boosted|TI|MM;RC|607^5^0
42873206|*Manure|C0024765|39526|MH|RtM via: Manure;checkForceMH Boosted|TI|MM|783^8^0
42873206|*Food Hypersensitivity|C0016470|14289|MH|RtM via: Apple extract;RtM via: Pear Preparation|TI|MM|1177^5^0;1184^4^0
42873206|*Seasons|C0036497|6762|MH|RtM via: Winter|TI|MM;RC|735^6^0
42873206|*Physical Phenomena|C2350446|4080|MH|RtM via: Force|TI|MM|620^6^0
42873206|*Amputation|C0002688|336|MH|RtM via: Amputation;Forced Non-Leaf Node Lookup:amputations|TI|MM|717^10^0
42873208|*Peas|C0030738|22755|MH|RtM via: Pisum sativum;Forced Leaf Node Lookup:pisum sativum;Forced Leaf Node Lookup:pea;checkForceMH Boosted|TI|MM|604^3^0;714^3^0;87^13^0
42873208|*Pollination|C1522786|6802|MH|RtM via: Pollination;RtM via: pollen germination;Forced Leaf Node Lookup:pollination|TI|MM|662^11^0;619^18^0
42873208|*Influenza, Human|C0021400|1702|MH|RtM via: Influenza;Forced Leaf Node Lookup:influenza|TI|MM|180^9^0
42873208|*Germination|C0242735|1366|MH|Forced Leaf Node Lookup:germinations|TI|MM|626^11^0
42873208|*Fabaceae|C0023263|4569|MH|RtM via: Sulla (plant)|TI|MM|146^5^0
42873208|*Seed|C0036563|3546|ET|Entry Term Replacement for "Seeds";RtM via: Plant seeds;Forced Non-Leaf Node Lookup:seed|TI|MM|756^4^0
42873208|Pollen|C0032385|1000|MH|Forced Non-Leaf Node Lookup:pollen||MM|619^6^0
42873249|*Prunus persica|C0330659|134737|MH|RtM via: Prunus persica;RtM via: Peach;Forced Leaf Node Lookup:peach trees;checkForceMH Boosted|TI|MM|1128^5^0;878^11^0
42873249|*Temperature|C0039476|39307|MH|RtM via: Temperature;Forced Leaf Node Lookup:temperatures|TI|MM|197^11^0;906^12^0;1268^12^0;1053^11^0
42873249|*Fruit|C0016767|12350|MH|RtM via: Fruit;Forced Leaf Node Lookup:fruits|TI|MM|864^6^0
42873249|*Cold|C0009264|26997|ET|Entry Term Replacement for "Cold Temperature";RtM via: Cold Temperature|TI|MM|1264^16^0;1034^4^0;1049^15^0;902^16^0
42873249|*Seasons|C0036497|5541|MH|RtM via: spring (season);RtM via: Winter|TI|MM|806^6^0;1257^6^0;1039^6^0;895^6^0
42873249|*Flowers|C0330090|5532|MH|RtM via: Flowers;Forced Non-Leaf Node Lookup:flowers|TI|MM|842^7^0;982^6^0;1109^6^0
42873249|*Biochemical Phenomena|C0005474|462|MH|RtM via: Resistance Process|TI|MM|1332^9^0
42873249|Italy|C0022277|21|MH|RtM via: Italy|TI|MM|796^5^0
42873252|Animals|C0003062|7405|CT|Columbidae;CT Treecode Lookup: B01.050.150.900.248 (Columbidae);Mite;CT Treecode Lookup: B01.050.500.131 (Mite)|TI|MM
42873252|*Fruit|C0016767|6405|MH|RtM via: Fruit;Forced Leaf Node Lookup:fruits|TI|MM;RC|1833^6^0;1251^6^0;1182^6^0;1913^6^0
42873252|*Columbidae|C0325912|5535|MH|RtM via: Columbidae;RtM via: Dove (organism);Forced Leaf Node Lookup:dove;checkForceMH Boosted|TI|MM|228^4^0
42873252|*Mite|C0026231|4542|ET|Entry Term Replacement for "Mites";RtM via: Mites;checkForceMH Boosted|TI|MM|681^4^0
42873252|*Biological Phenomena|C0005520|2928|MH|RtM via: Tissue Growth;RtM via: Anatomical maturation|TI|MM|1412^5^0;1815^10^0
42873252|*Citrus|C0008865|2736|MH|RtM via: Citrus deliciosa (plant)|TI|MM|1691^5^0;1032^5^0;382^5^0;71^9^0
42873252|*Probability|C0033204|1296|MH|RtM via: Probability;Forced Non-Leaf Node Lookup:probability|TI|MM|1718^11^0
42873252|*Diffusion|C0012222|1128|MH|RtM via: Diffusion|TI|MM|1972^9^0;1311^9^0
42873252|*Mutation|C0026882|126|MH|RtM via: Mutation;Forced Non-Leaf Node Lookup:mutations|TI|MM|1756^8^0;1087^8^0
42872588|Animals|C0003062|1000|CT|Forced Treecode Turn Back On: B01.050.500.131.617 (Insects)||MM
42872588|*Prunus persica|C0330659|113156|MH|RtM via: Prunus persica;Forced Leaf Node Lookup:peach trees;checkForceMH Boosted|TI|MM|2669^10^0
42872588|sodium silicate|C0074767|105327|NM|RtM via: sodium silicate;Forced SCR Leaf Node Lookup:sodium silicate|TI|MM|2793^15^0
42872588|*Creosote|C0010303|65426|MH|RtM via: Creosote;Forced Leaf Node Lookup:creosote;checkForceMH Boosted|TI|MM|3176^8^0;2871^8^0
42872588|*Trees|C0040811|64101|MH|RtM via: Trees (plant);Forced Leaf Node Lookup:trees;checkForceMH Boosted|TI|MM|2921^4^0;2252^5^0
42872588|*Pyrus|C0330663|56705|MH|RtM via: Pear (Dietary);RtM via: Pyrus communis;Forced Leaf Node Lookup:pear;checkForceMH Boosted|TI|MM|2656^4^0
42872588|asphalt|C0052558|50742|NM|RtM via: asphalt;Forced SCR Leaf Node Lookup:bitumen|TI|MM|4005^7^0;2849^7^0
42872588|*Cambium|C2339480|46816|MH|RtM via: Cambium;Forced Leaf Node Lookup:cambiums|TI|MM|3059^7^0
42872588|*Linseed Oil|C0023754|39314|MH|RtM via: Linseed Oil;Forced Leaf Node Lookup:linseed oil;checkForceMH Boosted|TI|MM|2766^11^0
42872588|*Wood|C0043217|29632|MH|RtM via: Wood material;Forced Leaf Node Lookup:wood|TI|MM|3312^4^0;3075^4^0
42872588|*Sodium|C0037473|26023|MH|RtM via: Sodium;RtM via: Sodium Cation;checkForceMH Boosted;Forced Non-Leaf Node Lookup:sodium|TI|MM|1917^6^0;1722^6^0
42872588|*Water|C0043047|25363|MH|RtM via: Water;checkForceMH Boosted|TI|MM|3084^5^0;2780^5^0
42872588|*Fruit|C0016767|24160|MH|RtM via: Fruit;RtM via: Prunes;Forced Leaf Node Lookup:fruits|TI|MM|2246^5^0;2625^7^0;2323^7^0;2215^7^0
42872588|*Plant Bark|C0949119|18118|MH|Forced Leaf Node Lookup:bark|TI|MM|3053^4^0
42872588|*Silicate|C0086983|105326|ET|Entry Term Replacement for "Silicates";RtM via: Silicates;RtM via: sodium silicate;Forced Non-Leaf Node Lookup:silicates|TI|MM|1905^8^0;1710^8^0;2793^15^0
42872588|*Hydrocarbons|C0020242|50741|HM|RtM via: asphalt|TI|MM|4005^7^0;2849^7^0
42872588|Verloes Bourguignon syndrome|C1832594|30589|NM|RtM via: Verloes Bourguignon syndrome|TI|MM|4115^4^0
42872588|*Amelogenesis Imperfecta|C0002452|30588|HM|RtM via: Verloes Bourguignon syndrome|TI|MM|4115^4^0
42872588|*Osteochondrodysplasias|C0029422|24216|HM|RtM via: Verloes Bourguignon syndrome|TI|MM|4115^4^0
42872590|*Virus Diseases|C0042769|2706|MH|RtM via: Virus Diseases|TI|MM|270^5^1;281^8^1
42872590|*DNA Viruses|C0012923|1050|MH|RtM via: AS virus|TI|MM|260^5^0;161^5^0
42872591|*Rosa|C0035853|7077|MH|RtM via: Rosa;Forced Leaf Node Lookup:rosa;Forced Leaf Node Lookup:rose;checkForceMH Boosted|TI|MM|1536^4^0;1039^4^0;540^4^0
42872591|*Eriobotrya|C1001227|5122|MH|RtM via: Eriobotrya japonica;Forced Leaf Node Lookup:eriobotryas;checkForceMH Boosted|TI|MM|1160^19^0;641^19^0;123^19^0
42872591|*Trees|C0040811|3682|MH|RtM via: Trees (plant);Forced Leaf Node Lookup:tree;checkForceMH Boosted|TI|MM|1154^4^0
42872591|Sicily|C0037049|1796|MH|RtM via: Sicily;Forced Leaf Node Lookup:sicily|TI|MM|1216^6^0
42872591|Plexosarcoma|C2931518|40228|NM|RtM via: Plexosarcoma|TI|MM|978^4^0
42872591|*Gastrointestinal Stromal Tumors|C0238198|40227|HM|RtM via: Gastrointestinal Stromal Tumors;RtM via: Plexosarcoma|TI|MM|978^4^0
42872591|*Sarcoma|C1261473|35145|HM|RtM via: Plexosarcoma|TI|MM|978^4^0
42872591|*Autonomic Nervous System Diseases|C1145628|33795|HM|RtM via: Plexosarcoma|TI|MM|978^4^0
42872593|*Temperature|C0039476|27598|MH|RtM via: Temperature;Forced Leaf Node Lookup:temperatures|TI|MM|112^11^0;246^12^0
42872593|*Ficus|C0969754|4066|MH|Forced Leaf Node Lookup:fig;checkForceMH Boosted|TI|MM|213^3^0
42872593|*Cold Temperature|C0009264|24036|MH|RtM via: Cold Temperature|TI|MM|242^16^0
42872593|*Seasons|C0036497|2184|MH|RtM via: spring (season)|TI|MM|271^6^0
42872593|*Disease Outbreaks|C0012652|363|MH|RtM via: Disease Outbreaks;Forced Non-Leaf Node Lookup:outbreaks|TI|MM|187^8^0
42872593|*Bignoniaceae|C0949932|153|MH|RtM via: Roseodendron donnell-smithii|TI|MM|151^9^0
42872613|Humans|C0086418|58830|CT|CT Text Lookup: individuals|TI|MM;RC|1885^11^0
42872613|*Prunus persica|C0330659|57830|MH|RtM via: Peach;Forced Leaf Node Lookup:peaches;checkForceMH Boosted|TI|MM|1684^7^0
42872613|*Fruits|C0016767|1788|ET|Entry Term Replacement for "Fruit";RtM via: Fruit|TI|MM|2010^12^0
42872613|*Mycobacterium avium Complex|C0026914|585|MH|RtM via: Mycobacterium avium Complex|TI|MM|1562^4^0;1200^4^0
42872613|*Cyclophosphamide|C0010583|507|MH|RtM via: cisplatin/cyclophosphamide/doxorubicin/teniposide protocol|TI|MM|936^4^0
42872613|*Cisplatin|C0008838|387|MH|RtM via: cisplatin/cyclophosphamide/doxorubicin/teniposide protocol|TI|MM|936^4^0
42872616|*Trees|C0040811|53|MH|RtM via: cherry tree;Forced Leaf Node Lookup:tree;checkForceMH Boosted|TI|MM|282^11^0;289^4^0
42872616|*Foods, Specialized|C0524862|18|MH|RtM via: frosties|TI|MM|336^5^0
42872617|Sicily|C0037049|1985|MH|RtM via: Sicily;Forced Leaf Node Lookup:sicily|TI|MM|478^6^0
42872617|*Morus|C0330540|1192|MH|RtM via: Morus nigra;Forced Leaf Node Lookup:morus;checkForceMH Boosted|TI|MM|422^11^0;82^11^0
42872617|*Germination|C0242735|587|MH|Forced Leaf Node Lookup:germinations|TI|MM|580^11^0
42872617|*Pollination|C1522786|8712|MH|RtM via: pollen germination|TI|MM|573^18^0
42872617|*Flower|C0330090|2673|ET|Entry Term Replacement for "Flowers";RtM via: Flowers;Forced Non-Leaf Node Lookup:flowers|TI|MM|596^6^0
42872617|*Fabaceae|C0023263|276|MH|RtM via: Sulla (plant)|TI|MM|266^5^0
42872617|Pollen|C0032385|1000|MH|Forced Non-Leaf Node Lookup:pollen||MM|573^6^0
42872620|Male|C0086582|74495|CT|CT Text Lookup: man|TI|MM;RC|1152^3^0
42872620|Humans|C0086418|74495|CT|CT Text Lookup: man|TI|MM;RC|1152^3^0
42872620|sodium nitrate|C0074748|73495|NM|RtM via: sodium nitrate;Forced SCR Leaf Node Lookup:sodium nitrate|TI|MM|631^14^0;460^14^0
42872620|*Ammonium Sulfate|C0002620|30078|MH|RtM via: Ammonium Sulfate;Forced Leaf Node Lookup:ammonium sulphate;checkForceMH Boosted|TI|MM|479^17^0
42872620|*Fertilizers|C0015919|17307|MH|RtM via: Fertilizers;Forced Leaf Node Lookup:fertilizers;checkForceMH Boosted|TI|MM|603^10^0
42872620|*Asparagus Plant|C1138606|11031|MH|RtM via: Asparagus Plant;Forced Leaf Node Lookup:asparagus plants;checkForceMH Boosted|TI|MM|434^16^0
42872620|*Nitrates|C0028125|73494|HM|RtM via: Nitrates;RtM via: sodium nitrate|TI|MM|962^7^0;780^7^0;631^14^0;460^14^0
42872620|Verloes Bourguignon syndrome|C1832594|38626|NM|RtM via: Verloes Bourguignon syndrome|TI|MM|1254^4^0
42872620|*Amelogenesis Imperfecta|C0002452|38625|HM|RtM via: Verloes Bourguignon syndrome|TI|MM|1254^4^0
42872620|*Osteochondrodysplasias|C0029422|30999|HM|RtM via: Verloes Bourguignon syndrome|TI|MM|1254^4^0
42872662|*Mangifera|C0330954|63768|MH|RtM via: Mangifera indica;RtM via: Mango fruit;Forced Leaf Node Lookup:mangos;checkForceMH Boosted|TI|MM|299^5^0;157^5^0
42872662|*Ananas|C1080692|61335|MH|RtM via: Ananas;RtM via: Pineapple (Fruit);Forced Leaf Node Lookup:pineapples;Forced Leaf Node Lookup:ananas;checkForceMH Boosted|TI|MM|146^6^0;288^9^0
42872662|*Annona|C0330212|12282|MH|RtM via: Annona squamosa (plant);Forced Leaf Node Lookup:annonas;checkForceMH Boosted|TI|MM|309^14^0;170^15^0
42872662|*Fruit|C0016767|7674|MH|RtM via: Fruit;Forced Leaf Node Lookup:fruits|TI|MM|324^6^0
42872662|*Paintings|C0030208|4923|MH|RtM via: Paintings;Forced Leaf Node Lookup:paintings|TI|MM|342^9^0
42872662|DAPI|C0057142|8827|NM|RtM via: DAPI (chemical)|TI|MM|35^4^0
42872662|*Indoles|C0021242|8826|HM|RtM via: DAPI (chemical)|TI|MM|35^4^0
42872662|*Food Hypersensitivity|C0016470|1776|MH|RtM via: Mango extract|TI|MM|299^5^0;157^5^0
42872662|*Fabaceae|C0023263|321|MH|RtM via: Sulla (plant)|TI|MM|21^5^0
42872663|*Peas|C0030738|328|MH|Forced Leaf Node Lookup:pea;checkForceMH Boosted|TI|MM|584^3^0
42872663|*Health Services|C0018747|1008|MH|RtM via: Test Method|TI|MM|919^6^0
42872663|*Pons|C0032639|588|MH|RtM via: Pontine structure|TI|MM|471^5^0
42872663|*Technology|C0039421|393|MH|RtM via: Technology|TI|MM|1022^13^0
42872663|*Research Design|C0035171|294|MH|RtM via: Test Method|TI|MM|919^6^0
42872666|Male|C0086582|6727|CT|CT Text Lookup: he|TI|MM|908^2^0
42872666|*Trees|C0040811|3911|MH|RtM via: Trees (plant);Forced Leaf Node Lookup:trees;checkForceMH Boosted|TI|MM|939^5^0
42872666|*Fruit|C0016767|1348|MH|RtM via: Fruit;Forced Leaf Node Lookup:fruits|TI|MM|933^5^0
42872668|Male|C0086582|30983|CT|CT Text Lookup: he|TI|MM;RC|1305^2^0
42872668|*Salts|C0036140|4851|MH|RtM via: Salts;Forced Leaf Node Lookup:salts;checkForceMH Boosted|TI|MM|1298^5^0
42872668|*Soil|C0037592|4239|MH|RtM via: Soil;checkForceMH Boosted;Forced Non-Leaf Node Lookup:soil|TI|MM|1432^6^0;1357^4^0;1069^4^0;887^4^0
42872668|Verloes Bourguignon syndrome|C1832594|29983|NM|RtM via: Verloes Bourguignon syndrome|TI|MM|2409^4^0
42872668|*Amelogenesis Imperfecta|C0002452|29982|HM|RtM via: Verloes Bourguignon syndrome|TI|MM|2409^4^0
42872668|*Osteochondrodysplasias|C0029422|24069|HM|RtM via: Verloes Bourguignon syndrome|TI|MM|2409^4^0
42872668|*Plant Development|C0597252|12222|MH|RtM via: Plant Development|TI|MM|1365^7^1;1380^6^1
42872668|Italy|C0022277|498|MH|RtM via: Italy|TI|MM|1514^5^0
42872670|*Prunus domestica|C0330660|723846|MH|RtM via: Prunus cerasifera;RtM via: Prunus domestica;RtM via: Prunus salicina;RtM via: Plum (Dietary);Forced Leaf Node Lookup:prunus cerasifera;Forced Leaf Node Lookup:prunus salicinas;Forced Leaf Node Lookup:plum;checkForceMH Boosted|TI|MM;RC|639^17^0;623^14^0;168^17^0;537^4^0;543^15^0;76^15^0;633^4^0
42872670|*Prunus avium|C0946748|419637|MH|RtM via: Prunus cerasus;RtM via: Prunus avium;Forced Leaf Node Lookup:sour cherry;checkForceMH Boosted|TI|MM;RC|587^11^0;600^13^0;132^13^0
42872670|*Prunus persica|C0330659|333846|MH|RtM via: Prunus persica;Forced Leaf Node Lookup:peach tree;checkForceMH Boosted|TI|MM;RC|665^10^0
42872670|*Seedlings|C0242437|93327|MH|RtM via: Seedlings;Forced Leaf Node Lookup:seedlings;checkForceMH Boosted|TI|MM|575^8^0
42872670|*Terminalia|C0330871|90612|MH|Forced Leaf Node Lookup:myrobalans;checkForceMH Boosted|TI|MM|623^9^0
42872670|Prunus|C0330654|7106|MH|||RC
42872670|*Reproduction, Asexual|C0035152|861|MH|RtM via: Cell budding|TI|MM|499^7^0
42872670|*Cell Division|C0007590|423|MH|RtM via: Cell budding|TI|MM|499^7^0
42872637|Humans|C0086418|1283|CT|Chinese;CT Treecode Lookup: M01.686 (Chinese)|TI|MM
42872637|*Language|C0023008|283|MH|RtM via: Chinese Language;RtM via: Latin language;Forced Leaf Node Lookup:languages|TI|MM|347^7^0;468^14^0;474^8^0
42872637|*Chinese|C0152035|111|ET|Entry Term Replacement for "Asian Continental Ancestry Group";RtM via: Chinese People|TI|MM|347^7^0
42872637|China|C0008115|6|MH|RtM via: China;Forced Non-Leaf Node Lookup:china|TI|MM|407^5^0
42872637|*Horticulture|C5197899|6|MH|RtM via: Horticulture|TI|MM|307^13^0
42872639|Animals|C0003062|9287|CT|Gastropoda;CT Treecode Lookup: B01.050.500.644 (Gastropoda)|TI|MM
42872639|*Influenza, Human|C0021400|852|MH|RtM via: Influenza;Forced Leaf Node Lookup:influenza|TI|MM|717^9^0
42872639|melanoma inhibitory activity protein 2, human|C2351264|8287|NM|RtM via: Melanoma Inhibitory Activity Protein 2, Human|TI|MM|408^4^0
42872639|*Tumor Suppressor Proteins|C0597611|8286|HM|RtM via: Melanoma Inhibitory Activity Protein 2, Human|TI|MM|408^4^0
42872639|*Kidney|C0022646|1005|MH|RtM via: Kidney|TI|MM|687^4^0
42872639|*Gastropoda|C0324023|213|MH|RtM via: Melo|TI|MM|653^4^0
42874834|*Fruit|C0016767|8892|MH|RtM via: Fruit;Forced Leaf Node Lookup:fruits|TI|MM|1299^6^0;693^6^0;681^6^0;1271^6^0
42874834|*Citric Acid|C0055819|8412|MH|RtM via: Citric Acid;checkForceMH Boosted;Forced Non-Leaf Node Lookup:citric acid|TI|MM|1606^11^0
42874834|Sicily|C0037049|2622|MH|RtM via: Sicily;Forced Leaf Node Lookup:sicily|TI|MM|1413^6^0
42874834|*Citrus|C0008865|27384|MH|RtM via: Citrus medica;RtM via: Citrus limon plant|TI|MM|959^6^0;628^7^0;1529^5^0
42874834|DAPI|C0057142|8632|NM|RtM via: DAPI (chemical)|TI|MM|452^4^0
42874834|*Indoles|C0021242|8631|HM|RtM via: DAPI (chemical)|TI|MM|452^4^0
42874834|*Fruit and Vegetable Juices|C4042943|5037|MH|RtM via: Lemon Juice|TI|MM|1222^11^0
42874834|Sugars|C0242209|1000|MH|Forced Non-Leaf Node Lookup:sugars||MM|1631^6^0
42874835|Animals|C0003062|3040|CT|Charadriiformes;CT Treecode Lookup: B01.050.150.900.248 (Charadriiformes)|TI|MM
42874835|Sicily|C0037049|2040|MH|RtM via: Sicily;Forced Leaf Node Lookup:sicily|TI|MM|645^6^0
42874835|*Carya|C0330968|891|MH|RtM via: Pecans;RtM via: Carya illinoinensis;Forced Leaf Node Lookup:pecan tree;Forced Leaf Node Lookup:pecans;checkForceMH Boosted|TI|MM|767^5^0;487^5^0;80^5^0;717^10^0
42874835|*Biological Phenomena|C0005520|1380|MH|RtM via: Tissue Growth|TI|MM|773^7^0;493^7^0
42874835|*Physical Examination|C0031809|243|MH|RtM via: Physical Examination|TI|MM|609^12^0
42874835|*Knowledge|C0376554|186|MH|RtM via: Knowledge|TI|MM|843^9^0
42874835|*Charadriiformes|C0325773|150|MH|RtM via: Alle|TI|MM|290^4^0
42872689|*Prunus avium|C0946748|3556|MH|RtM via: sweet cherry allergenic extract;Forced Leaf Node Lookup:sweet cherry;checkForceMH Boosted|TI|MM|994^12^0
42872689|*Germination|C0242735|1544|MH|Forced Leaf Node Lookup:germinations|TI|MM|1423^11^0;2296^11^0
42872689|*Pollination|C1522786|15420|MH|RtM via: Pollination;RtM via: pollen germination|TI|MM|1688^11^0;2296^11^1;2311^6^1;1416^18^0
42872689|*Pollen|C0032385|8325|MH|RtM via: Pollen;Forced Non-Leaf Node Lookup:pollen|TI|MM|2980^7^0;1416^6^0;2311^6^0
42872689|*Publication|C0034036|6057|ET|Entry Term Replacement for "Publications";RtM via: Publications;RtM via: Scientific Publication|TI|MM|1712^11^0
42872689|*Publishing|C0034037|2424|MH|RtM via: Publishing|TI|MM|1712^11^0
42872689|Nuclear Family|C0028574|1000|MH|Forced Non-Leaf Node Lookup:son||MM|2389^3^0
42872690|Animals|C0003062|216673|CT|Parasites;CT Treecode Lookup: B01.050.500.714 (Parasites)|TI|MM
42872690|*Phytophthora infestans|C0997300|215673|MH|RtM via: Phytophthora infestans;Forced Leaf Node Lookup:phytophthora infestans;checkForceMH Boosted|TI|MM|451^22^0;45^22^0
42872690|*Solanum tuberosum|C1145678|45630|MH|RtM via: Potato;RtM via: Solanum tuberosum;Forced Leaf Node Lookup:potatoes;checkForceMH Boosted|TI|MM|515^8^0
42872690|*Sporangia|C0521047|26625|MH|RtM via: Sporangia;Forced Leaf Node Lookup:sporangia|TI|MM|696^9^0
42872690|*Parasites|C0030498|19479|MH|RtM via: Parasites;Forced Leaf Node Lookup:parasites;checkForceMH Boosted|TI|MM|675^8^0
42872690|*Influenza, Human|C0021400|10263|MH|RtM via: Influenza;Forced Leaf Node Lookup:influenza|TI|MM|356^9^0
42872690|*Humidity|C0020167|9726|MH|Forced Leaf Node Lookup:humidity|TI|MM|754^8^0
42872690|*Health Services|C0018747|1002|MH|RtM via: Test Method|TI|MM|556^6^0
42872690|*Research Design|C0035171|309|MH|RtM via: Test Method|TI|MM|556^6^0
42872711|Humans|C0086418|10999|CT|CT Text Lookup: individuals|TI|MM;RC|3060^11^0
42872711|*Trees|C0040811|2081|MH|RtM via: Trees (plant);Forced Leaf Node Lookup:trees;checkForceMH Boosted|TI|MM|2966^5^0;3086^5^0
42872711|*Influenza, Human|C0021400|2062|MH|RtM via: Influenza;Forced Leaf Node Lookup:influenza|TI|MM|1067^9^0;206^9^0;44^9^0
42872711|*Pyrus|C0330663|2060|MH|RtM via: Pear (Dietary);Forced Leaf Node Lookup:pears;checkForceMH Boosted|TI|MM|3840^5^0;3753^5^0;3606^5^0;3389^5^0;3219^5^0;2750^5^0;2436^5^0;2306^5^0;3432^5^0;3530^5^0
42872711|*Delayed-Action Preparations|C0011202|610|MH|Forced Leaf Node Lookup:delayed action|TI|MM|3257^14^0
42872711|*Naphthaleneacetic Acids|C0027377|2160|MH|RtM via: Naphthaleneacetic Acids|TI|MM|2619^22^0;2203^22^0
42872711|*Health Status|C0018759|1395|MH|RtM via: Unaffected|TI|MM|3884^10^0
42872711|*Cold Temperature|C0009264|504|MH|RtM via: Cool - action|TI|MM|3954^4^0;2564^4^0
42872711|*Fabaceae|C0023263|417|MH|RtM via: Sulla (plant)|TI|MM|1104^5^0
42872712|Animals|C0003062|5384|CT|Parasites;CT Treecode Lookup: B01.050.500.714 (Parasites)|TI|MM
42872712|*Dianthus|C0949998|4384|MH|RtM via: Carnation;Forced Leaf Node Lookup:carnations;checkForceMH Boosted|TI|MM|379^10^0
42872712|*Parasites|C0030498|1420|MH|RtM via: Parasites;Forced Leaf Node Lookup:parasites;checkForceMH Boosted|TI|MM|363^8^0
42872712|*Basidiomycota|C0004810|3546|MH|RtM via: Sclerotium <Atheliaceae>|TI|MM;RC|309^10^0;55^10^0
42872712|*Ascomycota|C0003965|1896|MH|RtM via: Sclerotium <ascomycota>;RtM via: Sclerotium <basidiomycota>|TI|MM|309^10^0;55^10^0
