42871469|*Adiantum|D035681|742|MH|RtM via: Adiantum;Forced Leaf Node Lookup:adiantums;checkForceMH Boosted|TI|MM|754^8^0;259^8^0
42871378|*Aneuploid|D000782|2808|ET|Entry Term Replacement for "Aneuploidy";RtM via: Aneuploidy;Forced Non-Leaf Node Lookup:aneuploids|TI|MM|801^9^0;496^9^0
42871378|*Chloroplasts|D002736|1605|MH|RtM via: Chloroplasts;Forced Non-Leaf Node Lookup:chloroplasts|TI|MM|980^12^0;615^12^0;342^12^0
42871378|*Chromosomes|D002875|2562|MH|RtM via: Chromosome number;RtM via: Chromosomes;Forced Non-Leaf Node Lookup:chromosomes|TI|MM|816^17^0;511^17^0;270^11^0
42871378|*Plant Leaves|D018515|1524|MH|RtM via: Plant Leaves;Forced Non-Leaf Node Lookup:leaves|TI|MM|1239^6^0;877^6^0;557^6^0;289^6^0
42871378|*Flowers|D035264|1470|MH|RtM via: Flowers;Forced Non-Leaf Node Lookup:flowers|TI|MM|994^7^0
42871490|Brazil|D001938|267|MH|RtM via: Brazil;Forced Leaf Node Lookup:brazil|TI|MM;RC|571^6^0;184^6^0
42871490|nas|C015378|28|NM|Forced SCR Leaf Node Lookup:nas|TI|MM|526^3^0
42871490|*Histological Techniques|D006652|36|MH|RtM via: Sectioning technique|TI|MM|219^7^0
42871490|enterotoxin E, Staphylococcal|C049463|22|NM|RtM via: Staphylococcal Enterotoxin E|TI|MM|645^4^0
42871490|*Enterotoxins|D004768|21|HM|RtM via: Staphylococcal Enterotoxin E|TI|MM|645^4^0
42871436|*Pollination|D054817|1233|MH|RtM via: Pollination;Forced Leaf Node Lookup:pollination|TI|MM|285^11^0
42871436|*Caryocaraceae|D000076622|1191|ET|Entry Term Replacement for "Malpighiales";RtM via: Caryocar brasiliense;RtM via: Caryocaraceae;checkForceMH Boosted;Forced Non-Leaf Node Lookup:caryocaraceae|TI|MM|489^20^0;345^13^0;126^13^0;176^8^0
42871436|Brazil|D001938|165|MH|RtM via: Brazil;RtM via: Minas Gerais;Forced Leaf Node Lookup:brazil|TI|MM;RC|417^6^0;93^6^0;403^12^0;79^12^0
42871483|*Centella|D028041|7167|MH|RtM via: Centella;Forced Leaf Node Lookup:hydrocotyles;checkForceMH Boosted|TI|MM|660^11^0;243^11^0
42871483|*Umbelliferae|D019661|2877|ET|Entry Term Replacement for "Apiaceae";RtM via: Klotzschia;RtM via: Apiaceae;checkForceMH Boosted;Forced Non-Leaf Node Lookup:umbelliferae|TI|MM|677^10^0;260^10^0;474^12^0;45^12^0
42871483|*Eryngium|D031049|2466|MH|RtM via: Eryngium;Forced Leaf Node Lookup:eryngiums;checkForceMH Boosted|TI|MM|696^8^0;279^8^0
42871483|Brazil|D001938|549|MH|RtM via: Brazil;RtM via: Minas Gerais;Forced Leaf Node Lookup:brazil|TI|MM;RC|550^6^0;128^6^0;536^12^0;114^12^0
42871483|*Araliaceae|D027481|2229|MH|RtM via: Hydrocotyle|TI|MM|660^11^0;243^11^0
42871483|*Environment|D004777|216|MH|RtM via: Para (geographic area)|TI|MM|733^4^0
42871483|Centella asiatica extract|C526146|214|NM|RtM via: Centella asiatica extract|TI|MM|660^11^0;243^11^0
42871483|*Triterpenes|D014315|213|HM|RtM via: Centella asiatica extract|TI|MM|660^11^0;243^11^0
42871351|*Dilleniaceae|D045466|1416|MH|RtM via: Curatella americana;Forced Leaf Node Lookup:curatellas;checkForceMH Boosted|TI|MM|1453^19^0;54^19^0
42871351|*Foraminifera|D056908|1224|MH|RtM via: Foraminifera;Forced Leaf Node Lookup:forams;checkForceMH Boosted|TI|MM|439^5^0
42871351|*Silicic Acid|D012824|1035|MH|RtM via: silicic acid;Forced Leaf Node Lookup:silicic acid;checkForceMH Boosted|TI|MM|1565^12^0
42871351|*Acclimatization|D000064|1383|MH|RtM via: Acclimatization|TI|MM|1769^10^0
42871351|*Time Factors|D013997|1302|MH|RtM via: Definite time|TI|MM;RC|1990^12^0
42871351|*Research|D012106|1023|MH|RtM via: Study Branch|TI|MM|1974^6^0
42871351|*Adaptation, Physiological|D000222|702|MH|RtM via: Adaptation|TI|MM|1769^10^0
42871351|*Plant Leaves|D018515|264|MH|RtM via: Plant Leaves;Forced Non-Leaf Node Lookup:leaves;Forced Non-Leaf Node Lookup:leaf|TI|MM|3079^6^0;2812^4^0;2679^6^0;2563^6^0;2525^4^0;2384^6^0;2203^4^0;2008^4^0;1443^6^0
42871671|Animals|D000818|6341|CT|Ephemeroptera;CT Treecode Lookup: B01.050.500.131 (Ephemeroptera)||MM;RC
42871671|*Guatteria|D031043|5341|MH|RtM via: Guatteria sellowiana;Forced Leaf Node Lookup:guatterias;checkForceMH Boosted|TI|MM|1419^20^0;617^20^0
42871671|*Parks, Recreational|D000068316|5255|MH|RtM via: National Parks;Forced Leaf Node Lookup:national parks|TI|MM;RC|533^13^0;113^13^0
42871671|*Annonaceae|D029061|4817|MH|RtM via: Duguetia furfuracea;RtM via: Annonaceae;checkForceMH Boosted;Forced Non-Leaf Node Lookup:annonaceae|TI|MM|1383^19^0;581^19^0;891^10^0;70^17^0;77^10^0
42871671|*Xylopia|D054336|4546|MH|RtM via: Xylopia aromatica;Forced Leaf Node Lookup:xylopias;checkForceMH Boosted|TI|MM|1441^17^0;639^17^0
42871671|*Annona|D031041|4006|MH|RtM via: Annona coriacea;Forced Leaf Node Lookup:annonas;checkForceMH Boosted|TI|MM|1350^15^0;548^15^0
42871671|*Rivers|D045483|3086|MH|RtM via: Rivers;Forced Leaf Node Lookup:rivers|TI|MM|459^6^0
42871671|*Altitude|D000531|2753|MH|RtM via: Altitude;Forced Leaf Node Lookup:altitudes|TI|MM|1099^9^0
42871671|*Accidental Falls|D000058|1352|MH|RtM via: Accidental Falls;RtM via: Falls;Forced Leaf Node Lookup:falls|TI|MM|303^5^0
42871671|*Poaceae|D006109|3051|MH|RtM via: Canastra|TI|MM;RC|1340^8^0;933^8^0;524^8^0;104^8^0
42871671|*Forest|D065928|2355|ET|Entry Term Replacement for "Forests";RtM via: Forests;Forced Non-Leaf Node Lookup:forests|TI|MM|430^6^0
42871671|*Ephemeroptera|D065133|2343|MH|RtM via: Lanceolata (insect)|TI|MM|1407^10^0;605^10^0
42871671|Brazil|D001938|15|MH|RtM via: Minas Gerais|TI|MM|1027^12^0;212^12^0
42871435|*Bombacaceae|D035161|92|MH|RtM via: Bombacaceae;Forced Leaf Node Lookup:bombacaceae;checkForceMH Boosted|TI|MM|395^11^0;45^11^0
42871435|*Malvaceae|D019660|75|MH|RtM via: Pseudobombax longiflorum|TI|MM|537^24^0;185^12^0
42871435|Brazil|D001938|21|MH|RtM via: Brazil;RtM via: Minas Gerais|TI|MM;RC|470^6^0;123^6^0;456^12^0;109^12^0
42871449|*Meristem|D018519|389|MH|RtM via: Meristem;Forced Leaf Node Lookup:meristems|TI|MM|384^8^0;481^8^0
42871449|nas|C015378|189|NM|Forced SCR Leaf Node Lookup:nas|TI|MM|1346^3^0
42871449|Brazil|D001938|1536|MH|RtM via: Brazil|TI|MM;RC|797^6^0
42871449|*Standing Position|D000078783|357|MH|RtM via: erect|TI|MM|182^5^0
42871449|*Neoplasm Grading|D060787|345|MH|RtM via: Gleason Pattern 2 (classification);RtM via: Gleason Pattern 3 (classification);RtM via: Gleason Pattern 1 (classification)|TI|MM|622^9^0;269^9^0;665^9^0;400^9^0;574^9^0;170^9^0
42871449|*Names|D009275|285|MH|RtM via: Name|TI|MM|359^5^0
42871320|*Acetone|D000096|369|MH|RtM via: acetone;Forced Leaf Node Lookup:acetone;checkForceMH Boosted|TI|MM|533^7^0
42871320|*Carbon Tetrachloride|D002251|369|MH|RtM via: Carbon Tetrachloride;Forced Leaf Node Lookup:carbon tetrachloride;checkForceMH Boosted|TI|MM|559^20^0
42871320|*Chromatography, Thin Layer|D002855|291|MH|RtM via: Thin Layer Chromatography;Forced Leaf Node Lookup:thin layer chromatography|TI|MM|731^25^0
42871320|*Environment|D004777|216|MH|RtM via: Para (geographic area)|TI|MM|421^4^0;89^4^0
42871320|*Spectroscopy|D013057|177|ET|Entry Term Replacement for "Spectrum Analysis";RtM via: Spectroscopy (discipline);RtM via: Spectrum Analysis|TI|MM|792^17^0
42871320|*Charcoal|D002606|135|MH|RtM via: activated charcoal|TI|MM|219^7^0
42871320|*Physical Examination|D010808|93|MH|RtM via: Physical Examination|TI|MM|613^8^0
42871426|*Thylakoids|D020524|27728|MH|RtM via: Grana;RtM via: Chloroplast thylakoids;Forced Leaf Node Lookup:thylakoids;Forced Leaf Node Lookup:grana|TI|MM;RC|440^5^0;296^9^0
42871426|*Mesophyll Cells|D058503|14755|MH|RtM via: Mesophyll Cells;Forced Leaf Node Lookup:mesophyll cells|TI|MM|404^15^0;213^15^0
42871426|*Cyperus|D029786|5732|MH|RtM via: Cyperus pedunculatus;RtM via: Cyperus esculentus;Forced Leaf Node Lookup:cyperus esculentus;checkForceMH Boosted|TI|MM|685^16^0;72^16^0;647^18^0
42871426|*Foraminifera|D056908|5696|MH|RtM via: Foraminifera;Forced Leaf Node Lookup:forams;checkForceMH Boosted|TI|MM|618^5^0
42871426|*Sex Characteristics|D012727|2782|MH|RtM via: sexual dimorphism (cellular);Forced Leaf Node Lookup:dimorphism|TI|MM|158^10^0
42871426|nas|C015378|2705|NM|Forced SCR Leaf Node Lookup:nas|TI|MM|1134^3^0
42871426|*Endoplasmic Reticulum Stress|D059865|2704|MH|Forced Leaf Node Lookup:reticulum|TI|MM|375^9^0
42871426|*Chloroplasts|D002736|17781|MH|RtM via: Chloroplasts;Forced Non-Leaf Node Lookup:chloroplasts|TI|MM;RC|386^12^0;332^12^0;267^12^0;177^12^0
42871426|*Plant Leaves|D018515|4611|MH|RtM via: Plant Leaves;Forced Non-Leaf Node Lookup:leaves|TI|MM;RC|557^6^0;62^6^0
42871426|*Cell Differentiation|D002454|1113|MH|RtM via: Cell Differentiation process;Forced Non-Leaf Node Lookup:differentiation|TI|MM;RC|564^15^0
42871364|gibberellic acid|C007842|1217|NM|RtM via: gibberellic acid;Forced SCR Leaf Node Lookup:gibberellic acid|TI|MM|462^2^0;410^2^0;216^16^0
42871364|*Foraminifera|D056908|610|MH|RtM via: Foraminifera;Forced Leaf Node Lookup:forams;checkForceMH Boosted|TI|MM|702^5^0;632^5^0
42871364|*Silver|D012834|526|MH|Forced Leaf Node Lookup:ag;checkForceMH Boosted|TI|MM|813^2^0;940^2^0;1037^2^0
42871364|*Water|D014867|425|MH|RtM via: water;checkForceMH Boosted;Forced Non-Leaf Node Lookup:water|TI|MM|182^5^0
42871364|nas|C015378|264|NM|Forced SCR Leaf Node Lookup:nas|TI|MM|664^3^0
42871364|*Gibberellins|D005875|1216|HM|RtM via: gibberellic acid|TI|MM|462^2^0;410^2^0;216^16^0
42871364|*Biological Phenomena|D001686|1077|MH|RtM via: Tissue Growth|TI|MM|349^6^0
42871364|*Environment|D004777|255|MH|RtM via: Para (geographic area)|TI|MM|718^4^0
42871364|*Gamma Ray|D005720|189|ET|Entry Term Replacement for "Gamma Rays";RtM via: Gamma Rays|TI|MM|87^9^0
42871355|*Essential Oils|D009822|12848|ET|Entry Term Replacement for "Oils, Volatile";RtM via: Oils, Volatile;checkForceMH Boosted;Forced Non-Leaf Node Lookup:essential oils|TI|MM;RC|699^14^0
42871355|nas|C015378|10885|NM|Forced SCR Leaf Node Lookup:nas|TI|MM|54^3^0
42871355|*Tannins|D013634|9416|MH|RtM via: tannic acid;checkForceMH Boosted;Forced Non-Leaf Node Lookup:tannins|TI|MM;RC|624^7^0
42871355|*Flavonoids|D005419|6533|MH|RtM via: Flavonoids;checkForceMH Boosted;Forced Non-Leaf Node Lookup:flavonoids|TI|MM;RC|650^10^0
42871355|*Saponins|D012503|4874|MH|RtM via: Saponins;checkForceMH Boosted;Forced Non-Leaf Node Lookup:saponins|TI|MM|610^8^0
42871355|*Triterpenoids|D014315|4433|ET|Entry Term Replacement for "Triterpenes";RtM via: Triterpenes;checkForceMH Boosted;Forced Non-Leaf Node Lookup:triterpenoids|TI|MM|718^13^0
42871355|*Wood|D014934|3668|MH|RtM via: Wood material;Forced Leaf Node Lookup:wood|TI|MM|486^4^0;461^4^0
42871355|*Plant Bark|D024301|3553|MH|Forced Leaf Node Lookup:bark|TI|MM;RC|450^4^0;472^4^0
42871355|Plant Extracts|D010936|10884|HM|||MM;RC
42871355|*Phytochemical|D064209|7863|ET|Entry Term Replacement for "Phytochemicals";RtM via: Phytochemicals;Forced Non-Leaf Node Lookup:phytochemical|TI|MM;RC|403^13^0
42871355|*Plant Leaves|D018515|6960|MH|RtM via: Plant Leaves;Forced Non-Leaf Node Lookup:leaves|TI|MM;RC|437^6^0
42871355|*Plant Oils|D010938|5121|MH|RtM via: Plant Oils|TI|MM|745^4^0
42871355|*Alkaloids|D000470|1563|MH|RtM via: Alkaloids;Forced Non-Leaf Node Lookup:alkaloids|TI|MM|685^9^0
42871459|*Neovascularization, Pathologic|D009389|543|MH|RtM via: Pathologic Neovascularization|TI|MM|41^15^0
42871459|*Seeds|D012639|498|MH|RtM via: Xyris|TI|MM;RC|1114^5^0;642^5^0;552^5^0;66^5^0
42871459|*Poaceae|D006109|201|MH|RtM via: Hymenachne|TI|MM|697^10^0;130^10^0
42871459|*Rubiaceae|D019666|144|MH|RtM via: Asperula|TI|MM|652^8^0;84^8^0
42871459|Nuclear Family|D009679|1000|MH|Forced Non-Leaf Node Lookup:son||MM|214^3^0
42871471|*Balanophoraceae|D031111|603|MH|RtM via: Balanophoraceae;RtM via: Langsdorffia hypogaea;checkForceMH Boosted;Forced Non-Leaf Node Lookup:balanophoraceae|TI|MM|356^15^0;45^15^0;503^21^0;196^21^0
42871471|Brazil|D001938|21|MH|RtM via: Brazil;RtM via: Minas Gerais|TI|MM;RC|435^6^0;127^6^0;421^12^0;113^12^0
42871471|*Oxidation-Reduction|D010084|12|MH|RtM via: phosphoglycerate dehydrogenase activity|TI|MM|532^4^0
42871946|*Rutaceae|D027821|20836|MH|RtM via: Rutaceae;RtM via: Esenbeckia <angiosperm>;RtM via: Dictyoloma vandellianum;RtM via: Galipea;checkForceMH Boosted;Forced Non-Leaf Node Lookup:rutaceae|TI|MM;RC|584^8^0;38^15^0;721^10^0;195^10^0;873^23^0;348^23^0;814^7^0;45^8^0
42871946|*Zanthoxylum|D032106|12653|MH|RtM via: Zanthoxylum;RtM via: Zanthoxylum rhoifolium;Forced Leaf Node Lookup:zanthoxylums;checkForceMH Boosted|TI|MM;RC|316^11^0;843^22^0
42871946|*Habitats|D017753|1422|ET|Entry Term Replacement for "Ecosystem";RtM via: Habitat;Forced Non-Leaf Node Lookup:habitats|TI|MM|499^8^0
42871946|*Environment|D004777|1107|MH|RtM via: Para (geographic area)|TI|MM|931^4^0
42871946|Brazil|D001938|15|MH|RtM via: Brazil;RtM via: Minas Gerais|TI|MM|656^6^0;120^6^0;642^12^0;106^12^0
42871373|*Seaweed|D012624|3063|MH|RtM via: Seaweed;checkForceMH Boosted;Forced Non-Leaf Node Lookup:seaweed|TI|MM|31^7^0
42871373|*Foraminifera|D056908|2907|MH|RtM via: Foraminifera;Forced Leaf Node Lookup:forams;checkForceMH Boosted|TI|MM|2380^5^0
42871373|*Chlorophyceae|D000077105|2547|MH|RtM via: Chlorophyceae;Forced Leaf Node Lookup:chlorophyceae;checkForceMH Boosted|TI|MM|485^13^0;274^13^0
42871373|nas|C015378|1195|NM|Forced SCR Leaf Node Lookup:nas|TI|MM|2557^3^0
42871373|Brazil|D001938|16284|MH|RtM via: brazilian;RtM via: Brazil|TI|MM;RC|50^9^0;1551^6^0
42871373|*Phaeophyceae|D000459|4545|ET|Entry Term Replacement for "Phaeophyta";RtM via: Algae, Brown (eukaryote);Forced Non-Leaf Node Lookup:phaeophyceae|TI|MM;RC|821^11^0;502^12^0;292^12^0
42871373|*Environmental Pollution|D004787|594|MH|RtM via: Pollution|TI|MM|1374^9^0;1144^9^0
42871373|*Cyanophyceae|D000458|483|ET|Entry Term Replacement for "Cyanobacteria";RtM via: Cyanobacteria;RtM via: Class Cyanophyceae;Forced Non-Leaf Node Lookup:blue-green algae|TI|MM|1107^16^0;468^12^0;257^12^0
42871944|*Hippocrateaceae|D031320|4431|MH|RtM via: Hippocrateaceae;Forced Leaf Node Lookup:hippocrateaceae;checkForceMH Boosted|TI|MM;RC|496^15^0;45^15^0
42871944|*Celastraceae|D029753|6177|MH|RtM via: Cheiloclinium cognatum;RtM via: Peritassa campestris;RtM via: Tontelea micrantha|TI|MM;RC|202^22^0;679^20^0;242^20^0;718^18^0;283^18^0
42871944|*Habitats|D017753|1068|ET|Entry Term Replacement for "Ecosystem";RtM via: Habitat;Forced Non-Leaf Node Lookup:habitats|TI|MM|872^7^0;421^8^0
42871944|*Environment|D004777|834|MH|RtM via: Para (geographic area)|TI|MM|775^4^0
42871944|*Antifungal Agents|D000935|69|MH|RtM via: Encochleated Amphotericin B|TI|MM|701^4^0;264^4^0
42871944|Brazil|D001938|18|MH|RtM via: Brazil;RtM via: Minas Gerais|TI|MM|575^6^0;127^6^0;561^12^0;113^12^0
42871491|Female|D005260|4792|CT|Ovary;CT Treecode Lookup: A05.360.319 (Ovary);Genitalia, Female;CT Treecode Lookup: A05.360.319 (Genitalia, Female);CT Text Lookup: ovary|TI|MM;RC|488^5^0
42871491|*Philodendron|D031062|3792|MH|RtM via: Philodendron;Forced Leaf Node Lookup:philodendrons;checkForceMH Boosted|TI|MM;RC|967^12^0;749^12^0;286^12^0;51^12^0
42871491|*Ovary|D010053|1482|MH|RtM via: Both ovaries;RtM via: Ovary;Forced Leaf Node Lookup:ovary|TI|MM|488^5^0
42871491|*Ovule|D056771|486|MH|RtM via: Plant Ovule;Forced Leaf Node Lookup:ovules|TI|MM|438^6^0
42871491|Brazil|D001938|9|MH|RtM via: Rio de Janeiro;RtM via: brazilian;Geo Lookup:rio de janeiro|TI;AB|MM;RC|912^14^0;231^14^0;30^9^0
42871491|*Natural Resources|D000067936|3096|MH|RtM via: Natural Resources;Forced Non-Leaf Node Lookup:natural resources|TI|MM|1335^17^0;674^17^0
42871491|*Genitalia, Female|D005836|1251|MH|RtM via: female ovule|TI|MM|438^6^0
42871491|*Abdomen|D000005|120|MH|RtM via: female ovule|TI|MM|438^6^0
42871491|*Histological Techniques|D006652|102|MH|RtM via: Sectioning technique|TI|MM|300^7^0
42871334|*Foraminifera|D056908|664|MH|RtM via: Foraminifera;Forced Leaf Node Lookup:forams;checkForceMH Boosted|TI|MM|418^5^0;66^5^0;116^5^0
42871334|*Gamma Rays|D005720|434|MH|RtM via: Gamma Rays;Forced Leaf Node Lookup:gamma rays|TI|MM|1177^10^0
42871334|*Iridaceae|D027621|654|MH|RtM via: Gladiolus x gandavensis|TI|MM|2082^23^0;1092^23^0;1008^23^0;31^23^0
42871334|*Central Nervous System Stimulants|D000697|501|MH|RtM via: Central Nervous System Stimulants|TI|MM|1796^9^0
42871334|*Reproduction|D012098|372|MH|RtM via: flowering|TI|MM|2057^9^0;1905^9^0;1718^9^0
42871334|*Flower|D035264|69|ET|Entry Term Replacement for "Flowers";RtM via: Flowers;Forced Non-Leaf Node Lookup:flowers|TI|MM|1579^6^0;1395^6^0
42871314|Humans|D006801|121006|CT|Forced Humans: families|TI|MM;RC
42871314|nas|C015378|5018|NM|Forced SCR Leaf Node Lookup:nas|TI|MM|751^3^0
42871314|*Chlorophyta|D000460|1785|MH|RtM via: Chlorophyta;RtM via: Chaetomorpha;RtM via: Cladophora;Forced Non-Leaf Node Lookup:chlorophyta|TI|MM|1305^11^0;856^11^0;44^11^0;1442^12^0;604^12^0;1487^10^0;625^10^0
42871314|*Ulva|D044445|1089|MH|RtM via: Ulva|TI|MM|1394^12^0;556^12^0
42871314|*Environment|D004777|270|MH|RtM via: Para (geographic area)|TI|MM|528^4^0;283^4^0
42871314|*Research|D012106|174|MH|RtM via: Study|TI|MM|1236^7^0
42871314|*Reproductive Period|D012098|132|ET|Entry Term Replacement for "Reproduction";RtM via: Reproductive Period;Forced Non-Leaf Node Lookup:reproduction|TI|MM|1550^19^0
42871314|Brazil|D001938|6|MH|RtM via: brazilian|TI|MM|1377^9^0
42871463|*Asteraceae|D019659|6831|MH|RtM via: Asteraceae;checkForceMH Boosted;Forced Non-Leaf Node Lookup:asteraceae|TI|MM;RC|1341^10^0;529^10^0;598^10^0;1406^10^0
42871463|*Poaceae|D006109|6090|MH|RtM via: Poaceae;checkForceMH Boosted;Forced Non-Leaf Node Lookup:poaceae|TI|MM;RC|1363^7^0;551^7^0;610^7^0;1418^7^0
42871463|*Fabaceae|D007887|5718|MH|RtM via: Fabaceae;checkForceMH Boosted;Forced Non-Leaf Node Lookup:fabaceae|TI|MM;RC|1353^8^0;541^8^0;619^8^0;686^8^0;1427^8^0;1497^8^0
42871463|*Rubiaceae|D019666|3888|MH|RtM via: Rubiaceae;checkForceMH Boosted;Forced Non-Leaf Node Lookup:rubiaceae|TI|MM;RC|1373^9^0;563^9^0;632^9^0;699^9^0;1438^9^0;1508^9^0
42871463|*Myrtaceae|D027822|3357|MH|RtM via: Myrtaceae;checkForceMH Boosted;Forced Non-Leaf Node Lookup:myrtaceae|TI|MM|1486^9^0;675^9^0
42871463|*Foraminifera|D056908|2802|MH|RtM via: Foraminifera;Forced Leaf Node Lookup:forams;checkForceMH Boosted|TI|MM|1334^5^0;1273^5^0;1122^5^0
42871463|*Environment|D004777|1863|MH|RtM via: Woods|TI|MM;RC|716^5^0;447^5^0
42871463|*Tracheophyta|D064028|1722|MH|RtM via: Tracheophyta|TI|MM|238^15^0
42871463|*Woods|D014934|423|ET|Entry Term Replacement for "Wood";RtM via: Wood material|TI|MM|716^5^0;447^5^0
42871463|*Ecological Momentary Assessment|D000072860|207|MH|RtM via: Ecological Momentary Assessment|TI|MM|802^4^0;61^4^0
42871370|nas|C015378|480|NM|Forced SCR Leaf Node Lookup:nas|TI|MM|1822^3^0
42871370|*Epidermal Cells|D000078404|4230|MH|RtM via: Epidermal cells|TI|MM|591^9^0
42871370|*Endoderms|D004707|1923|ET|Entry Term Replacement for "Endoderm";RtM via: Endoderm|TI|MM|871^10^0
42871370|*Epidermis|D004817|1344|MH|RtM via: Epidermis;Forced Non-Leaf Node Lookup:epidermis|TI|MM|591^9^0
42871370|*Musculoskeletal System|D009141|870|MH|RtM via: Blood Vessel Tissue|TI|MM|221^16^0
42871370|*Plant Leaves|D018515|99|MH|RtM via: Plant Leaves;Forced Non-Leaf Node Lookup:leaves|TI|MM|428^6^0
42871887|Brazil|D001938|18|MH|RtM via: Brazil;RtM via: Minas Gerais|TI|MM;RC|460^6^0;126^6^0;446^12^0;112^12^0
42871348|*Endosperm|D056625|7472|MH|RtM via: Endosperm;Forced Leaf Node Lookup:endosperms|TI|MM|1277^9^0
42871348|*Ovule|D056771|4964|MH|RtM via: Plant Ovule;Forced Leaf Node Lookup:ovules|TI|MM|1595^5^0;1168^5^0
42871348|*Gametogenesis, Plant|D056130|3566|MH|RtM via: Megasporogenesis;Forced Leaf Node Lookup:megasporogenesis|TI|MM|928^16^0
42871348|*Starch|D013213|3281|MH|RtM via: starch;checkForceMH Boosted;Forced Non-Leaf Node Lookup:starch|TI|MM|1461^6^0
42871348|*Cambium|D058506|1772|MH|RtM via: Cambium;Forced Leaf Node Lookup:cambiums|TI|MM|1370^7^0
42871348|*Cell Nucleus|D002467|2124|MH|RtM via: Nuclear (nucleus)|TI|MM|1290^7^0;372^7^0
42871348|*Integumentary System|D034582|2124|MH|RtM via: Integumentary system|TI|MM|1542^10^0
42871348|*Cell Nucleolus|D002466|1794|MH|RtM via: Cell Nucleolus|TI|MM|1319^8^0
42871348|*Skin|D012867|1752|MH|RtM via: Skin;RtM via: Skin, Human|TI|MM|1542^10^0
42871348|*Nutrient|D000078622|966|ET|Entry Term Replacement for "Nutrients";RtM via: Nutrients;Forced Non-Leaf Node Lookup:nutrients|TI|MM|1138^8^0
42871348|*Embryogenesis|D047108|150|ET|Entry Term Replacement for "Embryonic Development";RtM via: Embryonic Development;Forced Non-Leaf Node Lookup:embryogenesis|TI|MM|968^13^0
42871348|Fertilization|D005306|1000|MH|Forced Non-Leaf Node Lookup:fertilizations||MM|1057^13^0
42871348|Cell Proliferation|D049109|1000|MH|Forced Non-Leaf Node Lookup:proliferation||MM|1515^13^0
42871498|Aloysia|C000655467|19926|NM|RtM via: Aloysia;Forced New Lookup:aloysia|TI|MM|667^7^0;224^7^0
42871498|*Lippia|D032411|10988|MH|RtM via: Lippia;Forced Leaf Node Lookup:lippias;checkForceMH Boosted|TI|MM;RC|722^6^0;282^6^0
42871498|*Lantana|D032410|4265|MH|RtM via: Lantana;Forced Leaf Node Lookup:lantanas;checkForceMH Boosted|TI|MM|700^7^0;259^7^0
42871498|*Vitex|D020950|3593|MH|RtM via: Vitex (plant);Forced Leaf Node Lookup:vitex;checkForceMH Boosted|TI|MM|778^5^0;343^5^0
42871498|Brazil|D001938|1279|MH|RtM via: Brazil;RtM via: Minas Gerais;Forced Leaf Node Lookup:brazil|TI|MM;RC|567^6^0;122^6^0;553^12^0;108^12^0
42871498|Palau|D019029|1264|MH|RtM via: Palau;Forced Leaf Node Lookup:palau|TI|MM|682^5^0;239^5^0
42871498|*Verbenaceae|D029648|19925|MH|RtM via: Verbenaceae;RtM via: Aloysia;RtM via: Stachytarpheta;Forced Non-Leaf Node Lookup:verbenaceae|TI|MM;RC|584^11^0;39^18^0;667^7^0;224^7^0;744^14^0;305^14^0;46^11^0
42871498|*Lamiaceae|D019686|1734|MH|RtM via: Aegiphila|TI|MM|635^9^0;195^9^0
42871498|*Environment|D004777|264|MH|RtM via: Para (geographic area)|TI|MM|829^4^0
42871354|Animals|D000818|2691|CT|Heteroptera;CT Treecode Lookup: B01.050.500.131 (Heteroptera)||MM;RC
42871354|*Caulerpa|D046068|1691|MH|RtM via: Caulerpa floridana;Forced Leaf Node Lookup:caulerpas;checkForceMH Boosted|TI|MM|460^18^0;109^18^0
42871354|*Foraminifera|D056908|635|MH|RtM via: Foraminifera;Forced Leaf Node Lookup:forams;checkForceMH Boosted|TI|MM|601^5^0
42871354|*Water|D014867|322|MH|RtM via: water;checkForceMH Boosted;Forced Non-Leaf Node Lookup:water|TI|MM;RC|215^5^0
42871354|Brazil|D001938|238|MH|RtM via: Brazil;Forced Leaf Node Lookup:brazil|TI|MM;RC|579^6^0;272^6^0
42871354|*Chlorophyta|D000460|672|MH|RtM via: Siphonocladus tropicus;RtM via: Avrainvillea|TI|MM|487^13^1;530^8^1;136^13^1;178^8^1;408^12^0;57^12^0
42871354|*Heteroptera|D020062|168|MH|RtM via: Canopus|TI|MM|653^7^0
42871354|*Ribs|D012272|30|MH|RtM via: Bone structure of rib|TI|MM|561^5^0
42871354|Caribbean Region|D017691|6|MH|RtM via: Caribbean region;Forced Non-Leaf Node Lookup:caribbean region|TI|MM;RC|333^16^0
42871945|*Clethraceae|D031250|66|MH|RtM via: Clethra;RtM via: Clethraceae;RtM via: Clethra scabra;Forced Leaf Node Lookup:clethraceae;Forced Leaf Node Lookup:clethras;checkForceMH Boosted|TI|MM|389^7^0;184^7^0;261^11^0;143^11^0;45^11^0;427^14^0;221^14^0
42871945|Brazil|D001938|21|MH|RtM via: Brazil;RtM via: Minas Gerais|TI|MM;RC|336^6^0;123^6^0;322^12^0;109^12^0
42871327|Female|D005260|7202|CT|Forced Lookup:placental;Ovary;CT Treecode Lookup: A05.360.319 (Ovary);Genitalia, Female;CT Treecode Lookup: A05.360.319 (Genitalia, Female);Placenta;CT Treecode Lookup: A16.710 (Placenta);CT Text Lookup: ovary|TI|MM;RC|1662^9^0;1768^9^0;1847^9^0;2144^5^0
